Date,Open,High,Low,Close,Adj Close,Volume
01-Feb-17,39.959999,40,39.110001,39.310001,39.310001,8860400
02-Feb-17,39.400002,39.84,39.02,39.580002,39.580002,8736800
03-Feb-17,39.790001,39.93,39.549999,39.59,39.59,7131100
06-Feb-17,39.639999,39.830002,39.34,39.740002,39.740002,8206400
07-Feb-17,40.009998,40.34,39.700001,40.02,40.02,7956300
08-Feb-17,40.18,40.990002,39.919998,40.880001,40.880001,7399000
09-Feb-17,40.439999,40.994999,40.299999,40.830002,40.830002,6467600
10-Feb-17,40.82,40.860001,40.560001,40.580002,40.580002,6248200
13-Feb-17,40.830002,41.299999,40.740002,41.169998,41.169998,6260900
14-Feb-17,41.18,41.630001,40.939999,41.619999,41.619999,6496400
15-Feb-17,41.689999,41.93,41.27,41.869999,41.869999,7124600
16-Feb-17,41.869999,42.310001,41.700001,42.150002,42.150002,5730800
17-Feb-17,41.919998,42.299999,41.799999,41.959999,41.959999,5106000
21-Feb-17,41.93,42.560001,41.900002,42.43,42.43,5874700
22-Feb-17,42.299999,42.529999,42.119999,42.419998,42.419998,4316200
23-Feb-17,42.369999,42.669998,42.16,42.529999,42.529999,5456300
24-Feb-17,42.110001,43.07,41.830002,43.07,43.07,6769500
27-Feb-17,42.889999,42.889999,42.349998,42.639999,42.639999,5026700
28-Feb-17,42.490002,42.490002,41.990002,42,42,6956800
01-Mar-17,42.310001,42.52,41.990002,42.43,42.43,6003800
02-Mar-17,42.400002,42.860001,42.200001,42.77,42.77,4572300
03-Mar-17,42.700001,43.040001,42.580002,43.029999,43.029999,4214400
06-Mar-17,42.98,43.029999,42.630001,42.869999,42.869999,6032800
07-Mar-17,42.799999,43.200001,42.709999,42.889999,42.889999,4404700
08-Mar-17,42.84,43.18,42.720001,42.790001,42.790001,4573900
09-Mar-17,42.66,43,42.450001,42.919998,42.919998,3487900
10-Mar-17,43.189999,43.279999,42.759998,42.990002,42.990002,4636200
13-Mar-17,42.869999,42.965,42.450001,42.59,42.59,5526900
14-Mar-17,42.509998,42.639999,41.740002,42.099998,42.099998,5888000
15-Mar-17,42.290001,42.57,41.889999,42.389999,42.389999,4291800
16-Mar-17,42.5,42.580002,42.139999,42.400002,42.400002,3998600
17-Mar-17,42.57,43.299999,42.369999,43.080002,43.080002,12307900
20-Mar-17,43.099998,43.32,42.810001,43.16,43.16,6686900
21-Mar-17,43.330002,43.400002,42.459999,42.639999,42.639999,7758400
22-Mar-17,42.595001,43.240002,42.450001,43.189999,43.189999,6513300
23-Mar-17,43.130001,43.610001,43,43.139999,43.139999,7176400
24-Mar-17,43.48,43.494999,42.935001,43.130001,43.130001,5739500
27-Mar-17,42.689999,43.200001,42.580002,43.080002,43.080002,3850300
28-Mar-17,42.869999,43.25,42.84,43.150002,43.150002,4396500
29-Mar-17,43.150002,43.299999,42.959999,43.240002,43.240002,3951100
30-Mar-17,43.150002,43.799999,43,43.540001,43.540001,5691700
31-Mar-17,43.439999,43.48,43.009998,43.02,43.02,5177500
03-Apr-17,43.200001,43.299999,42.509998,42.630001,42.630001,7773000
04-Apr-17,42.740002,42.740002,42.259998,42.720001,42.720001,4681800
05-Apr-17,42.830002,43.342999,42.740002,42.889999,42.889999,5292300
06-Apr-17,42.900002,43,42.720001,42.900002,42.900002,5395400
07-Apr-17,42.889999,43.174999,42.709999,43.040001,43.040001,4861200
10-Apr-17,43.07,43.549999,43.009998,43.049999,43.049999,4579500
11-Apr-17,42.990002,43.09,42.610001,42.689999,42.689999,4856300
12-Apr-17,42.099998,42.810001,42.060001,42.490002,42.490002,5800100
13-Apr-17,42.5,42.889999,42.32,42.549999,42.549999,3631400
17-Apr-17,42.599998,43.139999,42.599998,43.099998,43.099998,3151600
18-Apr-17,43.200001,43.200001,42.860001,43.09,43.09,3711600
19-Apr-17,43.029999,43.470001,42.900002,43.299999,43.299999,4913900
20-Apr-17,43.32,43.799999,43.259998,43.689999,43.689999,4811200
21-Apr-17,43.860001,44,43.599998,43.810001,43.810001,5595700
24-Apr-17,44.09,44.279999,43.950001,44.27,44.27,4643800
25-Apr-17,44.490002,45.009998,44.349998,44.709999,44.709999,7827900
26-Apr-17,45.040001,45.040001,44.25,44.41,44.41,9846900
27-Apr-17,47.25,48.099998,46.75,47.150002,47.150002,34420200
28-Apr-17,47.029999,47.755001,46.869999,47.720001,47.720001,11642800
01-May-17,47.389999,47.713001,47.32,47.540001,47.540001,14537500
02-May-17,47.41,49.07,47.400002,49.049999,49.049999,16820800
03-May-17,49.16,49.290001,48.625,49.02,49.02,11613100
04-May-17,48.93,49.380001,48.82,48.91,48.91,7148800
05-May-17,48.619999,49.439999,48.400002,49.299999,49.299999,4876200
08-May-17,49.43,49.450001,48.810001,49.169998,49.169998,6641000
09-May-17,49.060001,49.369999,48.900002,49.220001,49.220001,4774000
10-May-17,49.18,49.799999,49.014999,49.790001,49.790001,6507700
11-May-17,49.630001,49.709999,49.110001,49.700001,49.700001,5547700
12-May-17,49.580002,49.75,49.240002,49.369999,49.369999,4933700
15-May-17,49.310001,50,49.25,49.77,49.77,4705900
16-May-17,49.630001,50.349998,49.57,50.34,50.34,5347200
17-May-17,49.869999,50.099998,49.025002,49.049999,49.049999,6598400
18-May-17,49.029999,49.580002,48.889999,49.110001,49.110001,9932100
19-May-17,49.150002,49.709999,49.060001,49.389999,49.389999,7813800
22-May-17,49.450001,49.880001,49.349998,49.77,49.77,13144900
23-May-17,49.900002,50.18,49.77,50.130001,50.130001,7134200
24-May-17,50.23,51.080002,50.139999,51.049999,51.049999,6274800
25-May-17,50.77,51.130001,50.639999,50.93,50.93,4950500
26-May-17,51.040001,51.389999,50.889999,51.189999,51.189999,4780800
30-May-17,50.959999,51.279999,50.860001,51.060001,51.060001,5550300
31-May-17,51.130001,52.240002,50.880001,52.209999,52.209999,11107200
01-Jun-17,52.48,53.389999,52.474998,53.16,53.16,13898300
02-Jun-17,53.439999,53.639999,53.080002,53.52,53.52,9121800
05-Jun-17,53.77,54.07,53.59,53.799999,53.799999,9656400
06-Jun-17,53.75,53.799999,53.16,53.400002,53.400002,6308000
07-Jun-17,53.299999,53.939999,53.259998,53.849998,53.849998,6368700
08-Jun-17,54.029999,54.43,53.450001,54.389999,54.389999,6369900
09-Jun-17,54.650002,55.139999,52.849998,53.400002,53.400002,11174100
12-Jun-17,52.810001,52.900002,51.43,52.16,52.16,15765600
13-Jun-17,52.290001,52.485001,51.700001,52.060001,52.060001,10411800
14-Jun-17,52,52.505001,51.535,51.900002,51.900002,7132500
15-Jun-17,51.439999,52.380001,50.830002,52.290001,52.290001,12401600
16-Jun-17,52.040001,52.16,51.580002,51.84,51.84,10931000
19-Jun-17,52.279999,53,52.110001,52.93,52.93,5643900
20-Jun-17,52.84,53.23,52.43,52.52,52.52,4578700
21-Jun-17,52.990002,53.580002,52.610001,53.540001,53.540001,8016500
22-Jun-17,53.709999,53.951,52.860001,53.869999,53.869999,9673000
23-Jun-17,53.82,54.529999,53.689999,54.330002,54.330002,6257300
26-Jun-17,54.439999,55.099998,53.650002,53.740002,53.740002,4890300
27-Jun-17,53.599998,53.790001,52.639999,52.73,52.73,7706800
28-Jun-17,52.75,54.439999,52.650002,54.389999,54.389999,7934300
29-Jun-17,53.810001,54.099998,52.52,53.419998,53.419998,11616200
30-Jun-17,53.599998,54.25,53.290001,53.669998,53.669998,8235000
03-Jul-17,54.139999,54.330002,52.830002,52.869999,52.869999,4831300
05-Jul-17,53,54.75,52.939999,54.610001,54.610001,9800600
06-Jul-17,54.220001,54.351002,53.150002,53.470001,53.470001,7447900
07-Jul-17,53.700001,54.48,53.52,53.970001,53.970001,4948100
10-Jul-17,54.91,55.419998,54.700001,54.939999,54.939999,10469600
11-Jul-17,54.919998,55.200001,54.330002,54.759998,54.759998,9011500
12-Jul-17,56.599998,57.445,55.549999,56.549999,56.549999,17490800
13-Jul-17,57.299999,57.91,56.799999,57.900002,57.900002,14795500
14-Jul-17,58.139999,58.630001,56.915001,57.16,57.16,11777100
17-Jul-17,57.529999,57.599998,57.02,57.580002,57.580002,5803300
18-Jul-17,57.5,58.959999,57.310001,58.959999,58.959999,9477500
19-Jul-17,58.310001,58.619999,57.549999,58.349998,58.349998,9706700
20-Jul-17,58.75,59.380001,58.43,59.09,59.09,8057400
21-Jul-17,59,59.330002,58.59,58.669998,58.669998,7545000
24-Jul-17,58.900002,59.07,58.34,58.580002,58.580002,6429300
25-Jul-17,58.73,58.830002,58.189999,58.259998,58.259998,8514000
26-Jul-17,58.48,58.939999,57.900002,58.790001,58.790001,13615600
27-Jul-17,61,61.299999,57.692001,60.150002,60.150002,22713400
28-Jul-17,59.799999,60.709999,59.040001,59.200001,59.200001,10800800
31-Jul-17,59.369999,59.639999,58.52,58.549999,58.549999,7400700
01-Aug-17,59,59.389999,58.790001,59.34,59.34,9079100
02-Aug-17,59.669998,59.709999,58.439999,59.119999,59.119999,6517300
03-Aug-17,59.16,59.279999,58.360001,58.419998,58.419998,6260000
04-Aug-17,58.619999,58.93,58.32,58.860001,58.860001,6174100
07-Aug-17,59.18,59.639999,58.84,59.619999,59.619999,5887600
08-Aug-17,59.610001,59.880001,59.25,59.48,59.48,6001900
09-Aug-17,58.970001,59.73,58.59,59.669998,59.669998,6023900
10-Aug-17,59.240002,59.369999,57.810001,58.02,58.02,9571200
11-Aug-17,57.849998,58.25,57.580002,58.040001,58.040001,6961800
14-Aug-17,58.610001,59.276001,58.271,59.060001,59.060001,7561800
15-Aug-17,59.299999,59.98,59.23,59.689999,59.689999,6483500
16-Aug-17,59.950001,60.700001,59.599998,60.290001,60.290001,5747000
17-Aug-17,60.150002,60.279999,59.290001,59.290001,59.290001,6744200
18-Aug-17,59.360001,59.82,58.939999,59.439999,59.439999,4653300
21-Aug-17,59.330002,59.650002,58.755001,59.400002,59.400002,4243200
22-Aug-17,59.720001,61,59.439999,60.84,60.84,5835700
23-Aug-17,60.299999,60.509998,59.82,60.049999,60.049999,4532000
24-Aug-17,60.220001,60.43,59.110001,60,60,4045300
25-Aug-17,60.330002,60.580002,59.610001,59.970001,59.970001,4087400
28-Aug-17,60.310001,60.529999,59.810001,60.529999,60.529999,4660600
29-Aug-17,59.82,61.16,59.630001,61.009998,61.009998,4359300
30-Aug-17,61.049999,61.860001,60.889999,61.77,61.77,5696000
31-Aug-17,62,62.028999,61.169998,61.68,61.68,6145800
01-Sep-17,61.98,62.23,61.382999,61.459999,61.459999,3440400
05-Sep-17,61.259998,61.75,60.580002,61.27,61.27,5501200
06-Sep-17,61.740002,61.990002,60.900002,61.240002,61.240002,5350900
07-Sep-17,61.330002,62.130001,61.279999,62,62,5022700
08-Sep-17,61.939999,62,61.099998,61.130001,61.130001,4942600
11-Sep-17,61.73,63.259998,61.619999,62.639999,62.639999,8266300
12-Sep-17,62.950001,63.119999,62.150002,62.560001,62.560001,6276600
13-Sep-17,62.470001,62.75,61.580002,62.040001,62.040001,6380900
14-Sep-17,62.040001,62.369999,61.709999,62.240002,62.240002,5697800
15-Sep-17,62.27,62.799999,61.959999,62.5,62.5,9940900
18-Sep-17,62.619999,63.529999,62.52,62.919998,62.919998,7688000
19-Sep-17,63.009998,63.924999,62.959999,63.830002,63.830002,7774000
20-Sep-17,63.990002,64.870003,63.830002,64.739998,64.739998,11903600
21-Sep-17,64.669998,64.949997,63.904999,64.629997,64.629997,6727300
22-Sep-17,64.330002,65.239998,64.110001,65.080002,65.080002,6743800
25-Sep-17,65,65,62.365002,63.5,63.5,13156900
26-Sep-17,63.709999,63.762001,62.84,62.939999,62.939999,8551900
27-Sep-17,63.41,63.75,63.16,63.330002,63.330002,7380700
28-Sep-17,63.619999,64.055,63.110001,63.93,63.93,4148000
29-Sep-17,63.860001,64.169998,63.5,64.029999,64.029999,6891300
02-Oct-17,64.5,65.120003,64.099998,64.18,64.18,5163300
03-Oct-17,64.510002,64.510002,63.761002,64.220001,64.220001,5633100
04-Oct-17,64.300003,64.300003,63.689999,64.010002,64.010002,4438800
05-Oct-17,64.379997,66,64.220001,65.82,65.82,7445700
06-Oct-17,66,66.410004,65.790001,66.050003,66.050003,6122000
09-Oct-17,66.199997,66.550003,65.900002,66.230003,66.230003,5517900
10-Oct-17,66.599998,66.669998,65.790001,66.040001,66.040001,5831800
11-Oct-17,67.25,68.419998,66.980003,67.779999,67.779999,12005600
12-Oct-17,68.019997,68.980003,67.805,68.860001,68.860001,8888300
13-Oct-17,69.489998,69.610001,68,68.660004,68.660004,8640700
16-Oct-17,69.040001,69.199997,67.279999,67.309998,67.309998,9581800
17-Oct-17,67.650002,67.669998,66.349998,66.669998,66.669998,10844000
18-Oct-17,67.400002,67.5,67,67.260002,67.260002,7994300
19-Oct-17,67.300003,67.449997,66.160004,67.25,67.25,14546400
20-Oct-17,71.330002,71.730003,69.690002,70.970001,70.970001,34282800
23-Oct-17,71.019997,71.330002,69.550003,69.800003,69.800003,12232500
24-Oct-17,69.730003,70.565002,69.669998,70.209999,70.209999,12280400
25-Oct-17,69.940002,71.419998,69.849998,71.019997,71.019997,12755800
26-Oct-17,71.459999,72.07,71.040001,71.339996,71.339996,8015100
27-Oct-17,71.720001,71.790001,70.580002,71.059998,71.059998,9256600
30-Oct-17,71.449997,71.540001,70.529999,71.150002,71.150002,7216000
31-Oct-17,71.339996,72.739998,71.110001,72.559998,72.559998,7555300
01-Nov-17,72.779999,72.989998,71.690002,72.379997,72.379997,6655600
02-Nov-17,72.459999,72.776001,72.010002,72.25,72.25,4535600
03-Nov-17,72.370003,73.410004,71.940002,73.389999,73.389999,6726400
06-Nov-17,73.720001,74.760002,73.419998,74.739998,74.739998,10156300
07-Nov-17,75.169998,75.449997,74.190002,74.410004,74.410004,7026600
08-Nov-17,74,75,73.309998,74.769997,74.769997,7593100
09-Nov-17,74.019997,74.199997,72.410004,74.099998,74.099998,8875500
10-Nov-17,73.769997,74.139999,73.559998,73.989998,73.989998,5714600
13-Nov-17,73.610001,74.290001,73.339996,74.029999,74.029999,5843600
14-Nov-17,74.099998,74.82,73.620003,74.489998,74.489998,6281500
15-Nov-17,74.300003,74.400002,73.184998,73.43,73.43,6232500
16-Nov-17,75.5,77.940002,75.279999,77.699997,77.699997,12856500
17-Nov-17,78.010002,78.010002,75.800003,76.379997,76.379997,11886700
20-Nov-17,76.599998,77.32,75.879997,76.010002,76.010002,6841800
21-Nov-17,77.089996,78.43,76.849998,77.769997,77.769997,10603100
22-Nov-17,77.900002,77.989998,76.620003,77.57,77.57,8073500
24-Nov-17,77.809998,78.900002,77.699997,78.57,78.57,4306600
27-Nov-17,78.629997,79.385002,77.709999,77.839996,77.839996,6780900
28-Nov-17,77.949997,78.230003,77.244003,77.790001,77.790001,8741500
29-Nov-17,77.949997,77.980003,71.669998,73.25,73.25,25202100
30-Nov-17,73.769997,75.870003,73.540001,75.730003,75.730003,15962000
01-Dec-17,75.220001,76.440002,74.260002,75.300003,75.300003,13387800
04-Dec-17,75.589996,75.744003,68.610001,70.970001,70.970001,26283600
05-Dec-17,69.809998,72.75,69.610001,71.199997,71.199997,16634000
06-Dec-17,70.889999,73.199997,70.830002,73.139999,73.139999,9331400
07-Dec-17,73.25,74.069,73.25,73.690002,73.690002,7937700
08-Dec-17,74.709999,74.709999,72.599998,72.910004,72.910004,8350400
11-Dec-17,72.959999,73.68,72.559998,73.290001,73.290001,6421900
12-Dec-17,73.449997,74.309998,73,73.620003,73.620003,6573500
13-Dec-17,74.080002,75.419998,73.769997,74.089996,74.089996,7196400
14-Dec-17,74.5,75.529999,74.199997,74.260002,74.260002,7519600
15-Dec-17,74.82,75.870003,73.510002,75.650002,75.650002,12543900
18-Dec-17,76.300003,76.349998,75.199997,75.32,75.32,8361100
19-Dec-17,75.389999,75.389999,73.910004,74.5,74.5,7753100
20-Dec-17,74.639999,74.900002,73.760002,74,74,6121300
21-Dec-17,74.190002,74.470001,73.800003,74.019997,74.019997,4763900
22-Dec-17,73.800003,74.040001,72.900002,73.889999,73.889999,3895000
26-Dec-17,73.290001,74.339996,72.629997,74.269997,74.269997,4919100
27-Dec-17,74.25,74.93,74,74.589996,74.589996,4461500
28-Dec-17,74.959999,75,73.860001,74.169998,74.169998,3810200
29-Dec-17,73.919998,74.529999,73.580002,73.620003,73.620003,4496600
02-Jan-18,74.235001,74.5,73.43,73.839996,73.839996,7296500
03-Jan-18,74.300003,76.849998,74.050003,76.75,76.75,9945400
04-Jan-18,77.330002,77.929001,76.260002,76.730003,76.730003,8650000
05-Jan-18,77.110001,78.93,77.010002,78.699997,78.699997,11822100
08-Jan-18,78.699997,79.18,77.773003,79.050003,79.050003,7963600
09-Jan-18,80.099998,80.389999,78.519997,79.190002,79.190002,9620400
10-Jan-18,78.5,79.485001,77.699997,79.370003,79.370003,6248600
11-Jan-18,79.449997,79.870003,78.910004,79.75,79.75,6267500
12-Jan-18,80,80.769997,79.660004,80.540001,80.540001,6891100
16-Jan-18,80.949997,81.800003,79.940002,80.419998,80.419998,9596600
17-Jan-18,80.400002,82.610001,79.959999,82.470001,82.470001,7146900
18-Jan-18,82.43,83.440002,81.610001,82.940002,82.940002,7395100
19-Jan-18,83.230003,84.190002,83.127998,83.839996,83.839996,8783500
22-Jan-18,84,84.209999,83.220001,83.980003,83.980003,7560500
23-Jan-18,84.120003,84.550003,83.449997,84.209999,84.209999,9736400
24-Jan-18,84.519997,85.290001,82.709999,83.709999,83.709999,8735700
25-Jan-18,84,85.269997,83.709999,84.339996,84.339996,7268300
26-Jan-18,84.459999,85.489998,84.040001,85.449997,85.449997,7840300
29-Jan-18,85.199997,85.349998,83.620003,84.309998,84.309998,8198900
30-Jan-18,83,84.169998,82,83.779999,83.779999,7864500
31-Jan-18,84.18,86.32,84.160004,85.32,85.32,15221400
01-Feb-18,79.949997,80.949997,76.699997,78.400002,78.400002,44271600
02-Feb-18,78.099998,79.620003,76.279999,76.57,76.57,21979800
05-Feb-18,75.949997,78.980003,74.68,74.705002,74.705002,18810600
06-Feb-18,72.629997,76.514999,72.25,75.68,75.68,19739600
07-Feb-18,75.349998,77.580002,74.940002,75.589996,75.589996,11988000
08-Feb-18,75.629997,75.910004,72.269997,72.32,72.32,13665400
09-Feb-18,73.139999,75.269997,71.629997,74.75,74.75,14339400
12-Feb-18,75.489998,76.279999,74.851997,75.279999,75.279999,10419600
13-Feb-18,74.809998,75.599998,74.550003,74.970001,74.970001,7743600
14-Feb-18,74.18,77.360001,74.129997,77.269997,77.269997,8955800
15-Feb-18,78.010002,78.300003,76.580002,78.294998,78.294998,9311000
16-Feb-18,78.199997,78.75,77.529999,78.370003,78.370003,9740300
20-Feb-18,77.699997,78.540001,76.660004,77.059998,77.059998,6875400
21-Feb-18,77.199997,78.496002,76.464996,76.510002,76.510002,8260400
22-Feb-18,76.800003,78.370003,76.769997,77.699997,77.699997,6632300
23-Feb-18,78.260002,79.699997,77.390999,79.690002,79.690002,7520700
26-Feb-18,80,80.050003,78.980003,79.349998,79.349998,7130700
27-Feb-18,79.110001,79.929001,78.610001,79.459999,79.459999,8862000
28-Feb-18,79.900002,82.169998,79.389999,79.410004,79.410004,10799500
01-Mar-18,79.599998,80.440002,77.879997,78.639999,78.639999,8443300
02-Mar-18,77.519997,79.110001,76.93,78.870003,78.870003,9426200
05-Mar-18,78.07,79.419998,77.089996,79.07,79.07,6653000
06-Mar-18,79.330002,79.949997,78.849998,79.230003,79.230003,7477800
07-Mar-18,78.650002,79.555,78.010002,79.519997,79.519997,5546700
08-Mar-18,79.849998,80.489998,79.529999,79.870003,79.870003,6878600
09-Mar-18,80.260002,80.849998,80.110001,80.709999,80.709999,7667600
12-Mar-18,80.75,81.169998,80.349998,80.599998,80.599998,6607600
13-Mar-18,80.690002,80.989998,79.269997,80.199997,80.199997,6414700
14-Mar-18,80.739998,83.5,80.639999,83.309998,83.309998,14281100
15-Mar-18,83.75,83.989998,81.57,82.57,82.57,9082000
16-Mar-18,82.800003,83.230003,81.269997,82.160004,82.160004,8356200
19-Mar-18,80.889999,81.440002,79.110001,80.300003,80.300003,9028900
20-Mar-18,80.18,81.190002,80.054001,80.860001,80.860001,7388100
21-Mar-18,80.940002,82.349998,80.510002,81.040001,81.040001,6757200
22-Mar-18,79.809998,80.120003,78.459999,78.559998,78.559998,9608400
23-Mar-18,78.5,78.970001,76.349998,76.440002,76.440002,9569100
26-Mar-18,77.980003,79.169998,77.029999,78.949997,78.949997,8682600
27-Mar-18,79.589996,79.900002,75.650002,76.309998,76.309998,7980300
28-Mar-18,75.699997,76.75,74.739998,75.059998,75.059998,14370300
29-Mar-18,75.309998,77.199997,74.550003,75.870003,75.870003,11064300
02-Apr-18,75.230003,76.300003,74.010002,75,75,11417700
03-Apr-18,75.279999,75.410004,73.349998,74.559998,74.559998,8886000
04-Apr-18,73,75.059998,72.519997,74.779999,74.779999,8230800
05-Apr-18,75.589996,77.82,75.480003,76.949997,76.949997,10015700
06-Apr-18,75.519997,76.400002,73.699997,73.860001,73.860001,8179100
09-Apr-18,74.599998,76.879997,74.599998,75.190002,75.190002,7328400
10-Apr-18,76.510002,77.309998,75.800003,76.790001,76.790001,5882500
11-Apr-18,76.199997,77.400002,76.080002,76.5,76.5,4581000
12-Apr-18,76.800003,77.989998,76.610001,77.459999,77.459999,5034800
13-Apr-18,78,78.629997,76.830002,77.269997,77.269997,5909900
16-Apr-18,77.879997,78.5,77.190002,77.800003,77.800003,5101400
17-Apr-18,78.550003,80.43,78.5,80.029999,80.029999,7135700
18-Apr-18,80.099998,80.889999,79.32,80.339996,80.339996,5943700
19-Apr-18,80.199997,80.389999,79.190002,79.68,79.68,7122700
20-Apr-18,79.220001,79.870003,78.300003,78.730003,78.730003,6265300
23-Apr-18,78.860001,79.449997,77.989998,78.209999,78.209999,4038500
24-Apr-18,78.900002,79.400002,75.080002,75.279999,75.279999,9186600
25-Apr-18,75.389999,75.574997,73.699997,74,74,10940300
26-Apr-18,76.32,77.620003,75.489998,76.029999,76.029999,13625300
27-Apr-18,76.209999,76.389999,73.635002,74.129997,74.129997,9794300
30-Apr-18,74,75.018997,73.690002,74.610001,74.610001,9444400
01-May-18,74.150002,74.989998,73.599998,74.809998,74.809998,5660200
02-May-18,75,75.709999,71.209999,71.730003,71.730003,17710700
03-May-18,71.300003,73.769997,70.220001,73.449997,73.449997,17310700
04-May-18,73.190002,74.440002,72.230003,73.989998,73.989998,7470800
07-May-18,74.220001,75.120003,74.099998,74.669998,74.669998,7583700
08-May-18,74.620003,75.940002,74.440002,75.720001,75.720001,6267200
09-May-18,76.080002,77.050003,75.459999,77.010002,77.010002,6230500
10-May-18,77.389999,79.254997,77.25,79.190002,79.190002,11541400
11-May-18,79.25,79.389999,78.080002,79.199997,79.199997,9871300
14-May-18,79.139999,79.650002,78.440002,78.809998,78.809998,5821200
15-May-18,77.849998,78.199997,76.93,77.790001,77.790001,6173500
16-May-18,77.5,78.540001,77.279999,77.82,77.82,5350200
17-May-18,77.629997,81.160004,77.589996,79.190002,79.190002,8329500
18-May-18,79.900002,81.940002,79.824997,80.790001,80.790001,14626900
21-May-18,81.610001,82.32,80.370003,81.25,81.25,7882100
22-May-18,81.389999,81.610001,80.279999,80.620003,80.620003,5188300
23-May-18,79.660004,81.120003,79.404999,81.080002,81.080002,5059800
24-May-18,80.910004,83.059998,79.660004,81.550003,81.550003,11696800
25-May-18,82.650002,82.720001,80.489998,80.959999,80.959999,9471300
29-May-18,80.709999,81.339996,80.199997,80.730003,80.730003,6924200
30-May-18,81.161003,82.059998,80.900002,81.599998,81.599998,5516200
31-May-18,81.809998,82.830002,81.550003,82.07,82.07,8250100
01-Jun-18,82.550003,83.459999,81.849998,83.25,83.25,7092100
04-Jun-18,83.230003,84.800003,82.769997,84.57,84.57,7423700
05-Jun-18,84.5,85.199997,84.010002,85.050003,85.050003,9033600
06-Jun-18,85.050003,85.610001,84.5,85.209999,85.209999,7867200
07-Jun-18,85.209999,85.300003,82.309998,83.269997,83.269997,7838600
08-Jun-18,83.230003,84.489998,83.150002,84.339996,84.339996,7430900
11-Jun-18,84.449997,84.589996,83.790001,83.889999,83.889999,4870400
12-Jun-18,83.93,86.199997,83.875,85.019997,85.019997,9216900
13-Jun-18,85.5,86,84.68,85.269997,85.269997,7510300
14-Jun-18,85.5,86.294998,85.209999,85.610001,85.610001,6643400
15-Jun-18,85.330002,85.690002,84.099998,85.309998,85.309998,8710800
18-Jun-18,84.839996,86.199997,84.440002,85.849998,85.849998,5579400
19-Jun-18,84.639999,84.959999,83.43,84.519997,84.519997,6245100
20-Jun-18,84.860001,86.970001,84.82,85.949997,85.949997,9174900
21-Jun-18,86.5,87.550003,85.449997,85.970001,85.970001,8101300
22-Jun-18,86.32,86.559998,84.610001,85.120003,85.120003,7503400
25-Jun-18,84.080002,84.470001,81.209999,82.190002,82.190002,10780100
26-Jun-18,82.68,83.209999,81.769997,82.32,82.32,6742200
27-Jun-18,82.550003,82.970001,80.453003,80.669998,80.669998,8974100
28-Jun-18,80.389999,82.830002,80.160004,82.480003,82.480003,7374500
29-Jun-18,82.75,83.660004,82.610001,83.269997,83.269997,6817000
02-Jul-18,82.75,83.959999,82.061996,83.889999,83.889999,4929400
03-Jul-18,84.360001,84.900002,83.150002,83.269997,83.269997,3644100
05-Jul-18,83.639999,84.639999,83.300003,84.589996,84.589996,5287700
06-Jul-18,84.410004,86,83.940002,85.940002,85.940002,5095500
09-Jul-18,86.599998,86.900002,85.348,86.230003,86.230003,5683500
10-Jul-18,86.720001,86.720001,85.769997,86.169998,86.169998,3723200
11-Jul-18,85.470001,86.860001,85.07,86.25,86.25,4153200
12-Jul-18,87.199997,89.190002,86.800003,89.129997,89.129997,6912300
13-Jul-18,89,89.099998,86.830002,87.989998,87.989998,6106400
16-Jul-18,88.260002,88.341003,87.480003,87.769997,87.769997,4452300
17-Jul-18,87.25,88.720001,86.589996,88.580002,88.580002,5086100
18-Jul-18,88.699997,88.93,87.68,88.220001,88.220001,4797100
19-Jul-18,88,88.589996,87.160004,87.379997,87.379997,5612900
20-Jul-18,87.32,88,87.139999,87.470001,87.470001,7541500
23-Jul-18,87.139999,89.599998,85.82,89.239998,89.239998,11759700
24-Jul-18,90.599998,92.349998,90.413002,91.410004,91.410004,13369400
25-Jul-18,91.129997,92.349998,91.010002,91.370003,91.370003,11976800
26-Jul-18,88.510002,90.68,87.25,89.139999,89.139999,14505600
27-Jul-18,89.5,90.279999,84.75,85.459999,85.459999,14903400
30-Jul-18,85.5,85.5,81.849998,82.389999,82.389999,13501500
31-Jul-18,82.510002,83.32,81.300003,82.139999,82.139999,13462200
01-Aug-18,82.239998,83.980003,82.010002,83.459999,83.459999,11160400
02-Aug-18,82.949997,85.589996,82.849998,85.529999,85.529999,8327200
03-Aug-18,85.989998,86.199997,84.150002,85.190002,85.190002,6216400
06-Aug-18,85.190002,86.099998,84.900002,85.769997,85.769997,5702500
07-Aug-18,86.300003,86.989998,85.949997,86.300003,86.300003,4951200
08-Aug-18,86.230003,87.095001,85.860001,86.739998,86.739998,3888900
09-Aug-18,86.910004,88.089996,86.480003,87.169998,87.169998,5507000
10-Aug-18,86.550003,88.029999,86.010002,87.010002,87.010002,5796500
13-Aug-18,87.419998,88.5,86.959999,87.010002,87.010002,6040100
14-Aug-18,87.370003,87.830002,86.480003,87.730003,87.730003,6107400
15-Aug-18,86.779999,87.25,84.610001,85.190002,85.190002,8742900
16-Aug-18,85.849998,85.900002,84.870003,85.32,85.32,5967200
17-Aug-18,85.099998,85.769997,84.220001,85.449997,85.449997,6245000
20-Aug-18,85.739998,86,84.900002,85.75,85.75,4103000
21-Aug-18,85.82,87.379997,85.82,86.220001,86.220001,5389600
22-Aug-18,86,87.160004,85.629997,86.949997,86.949997,4265900
